end_time,latency_ms,name,parent_span_id,span_id,start_time,status,trace_id,attributes.application_id,attributes.credpilot.span_kind,attributes.has_message,attributes.has_packet,attributes.recalled_memories,attributes.findings,attributes.scanned_message,attributes.scanned_packet_text,attributes.clarification_round,attributes.confidence,attributes.conversation_type,attributes.decided_by,attributes.domain,attributes.intent,attributes.route,attributes.mode,attributes.product_domain,attributes.resolved,attributes.allowed,attributes.catalogue_size,attributes.governing_policies,attributes.expansion_terms,attributes.hits,attributes.top_k,attributes.model,attributes.collection,attributes.dense_candidates,attributes.fused_candidates,attributes.lexical_candidates,attributes.rrf_k,attributes.candidates,attributes.kept,attributes.as_of_date,attributes.dropped,attributes.temporal_filtering,attributes.unresolved,attributes.citations,attributes.evidence_count,attributes.latency_ms,attributes.policy_ids,attributes.policy_versions,attributes.rule_ids,attributes.status,attributes.requires_human_review,attributes.identifiers,attributes.found,attributes.lookup,attributes.requested,attributes.breaches,attributes.indeterminate,attributes.rules_evaluated,attributes.flags,attributes.level,attributes.citation_count,attributes.outcome,attributes.available,attributes.citations_used,attributes.cost_usd,attributes.input_tokens,attributes.is_faithful,attributes.llm_call,attributes.output_tokens,attributes.reasoning_tokens,attributes.total_tokens,attributes.halted,attributes.reason_count,attributes.kind,attributes.validation_passed,attributes.notices,attributes.pii_findings,attributes.missing,attributes.round
2026-09-22T05:52:24.770641+00:00,1.998,metadata.filter,2700bbba0bac89fb,6a1e51691c7ec6a9,2026-09-22T05:52:24.768643+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,282.0,329.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:24.773642+00:00,2.0,bm25.search,2700bbba0bac89fb,0031cf1858eb53d6,2026-09-22T05:52:24.771642+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,0.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,CRD-SCR-007,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:24.799845+00:00,26.203,embedding.query,2700bbba0bac89fb,0f201fa4facdfea1,2026-09-22T05:52:24.773642+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,intfloat/e5-base-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:24.812809+00:00,11.965,chroma.search,2700bbba0bac89fb,424fec9a93c7cce7,2026-09-22T05:52:24.800843+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,15.0,15.0,,credpilot_mortgage_policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:24.812809+00:00,0.0,rrf.fusion,2700bbba0bac89fb,06f679f0fe6c2d6b,2026-09-22T05:52:24.812809+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,15.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.290505+00:00,475.696,reranker.run,2700bbba0bac89fb,d0412d7af30cc788,2026-09-22T05:52:24.814810+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,cross-encoder/ms-marco-MiniLM-L-6-v2,,,,,,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.290505+00:00,0.0,temporal.validate,2700bbba0bac89fb,8be7d64ebc45de7c,2026-09-22T05:52:25.290505+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2026-07-08,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.294515+00:00,4.009,citation.validate,2700bbba0bac89fb,5be7082cc94451a0,2026-09-22T05:52:25.290505+00:00,UNSET,050631ea210203ee056707f66db844d8,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.294515+00:00,0.0,rag.result,2700bbba0bac89fb,00c9943d31217989,2026-09-22T05:52:25.294515+00:00,UNSET,050631ea210203ee056707f66db844d8,,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,"POL-CRD-001 v2.0 rule CRD-SCR-007,POL-CRD-001 v2.0 rule CRD-SCR-005,POL-CRD-001 v2.0 rule CRD-SCR-001",3.0,526.52,"POL-CRD-001,POL-CRD-001,POL-CRD-001","2.0,2.0,2.0","CRD-SCR-007,CRD-SCR-005,CRD-SCR-001",FOUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.294515+00:00,526.879,rag.retrieve,,2700bbba0bac89fb,2026-09-22T05:52:24.767636+00:00,UNSET,050631ea210203ee056707f66db844d8,APP-000056,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,3.0,,,,,,,,,2026-07-08,,,,,3.0,,,,,FOUND,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.350941+00:00,0.0,domain.resolve,,6f935f9bf49d78ed,2026-09-22T05:52:25.350941+00:00,UNSET,86e43faec861c308ba9f59b738d1f1c9,APP-000056,ACTING,,,,,,,,,,,,,,,MORTGAGE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.352655+00:00,0.714,metadata.filter,deb2baaf408a8903,806f4ff59b4caf76,2026-09-22T05:52:25.351941+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,282.0,329.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.352655+00:00,0.0,bm25.search,deb2baaf408a8903,71b60a6801057336,2026-09-22T05:52:25.352655+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,0.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,AST-RSV-002,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.376460+00:00,23.805,embedding.query,deb2baaf408a8903,06c9b9595460c105,2026-09-22T05:52:25.352655+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,intfloat/e5-base-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.386581+00:00,10.122,chroma.search,deb2baaf408a8903,a1f65a420c195c17,2026-09-22T05:52:25.376460+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,15.0,15.0,,credpilot_mortgage_policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.387581+00:00,0.999,rrf.fusion,deb2baaf408a8903,b2730df5b09c91c2,2026-09-22T05:52:25.386581+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,15.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.857170+00:00,468.589,reranker.run,deb2baaf408a8903,3140fdf3cd337e60,2026-09-22T05:52:25.388581+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,cross-encoder/ms-marco-MiniLM-L-6-v2,,,,,,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.857170+00:00,0.0,temporal.validate,deb2baaf408a8903,836660cdbc3f8e05,2026-09-22T05:52:25.857170+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2026-07-08,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.862170+00:00,3.994,citation.validate,deb2baaf408a8903,0261a320318d77e8,2026-09-22T05:52:25.858176+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.862170+00:00,0.0,rag.result,deb2baaf408a8903,8d4ebb707f1e2391,2026-09-22T05:52:25.862170+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,"POL-AST-003 v2.0 rule AST-RSV-002,POL-AST-003 v2.0 rule AST-RSV-005,POL-AST-003 v2.0 rule AST-RSV-003",3.0,510.6,"POL-AST-003,POL-AST-003,POL-AST-003","2.0,2.0,2.0","AST-RSV-002,AST-RSV-005,AST-RSV-003",FOUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.863171+00:00,511.229,rag.retrieve,,deb2baaf408a8903,2026-09-22T05:52:25.351941+00:00,UNSET,c6c6bb5ad5e24f88aea7958de931df15,APP-000056,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,3.0,,,,,,,,,2026-07-08,,,,,3.0,,,,,FOUND,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.918604+00:00,0.0,domain.resolve,,2081cad173a52403,2026-09-22T05:52:25.918604+00:00,UNSET,9eebfd0bbff5be6a389fb74575e60f1f,APP-000056,ACTING,,,,,,,,,,,,,,,MORTGAGE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.918604+00:00,0.0,metadata.filter,8449982bb8d2785d,b125c83cdfdb1761,2026-09-22T05:52:25.918604+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,282.0,329.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.918604+00:00,0.0,bm25.search,8449982bb8d2785d,fa830d3d7deec395,2026-09-22T05:52:25.918604+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,0.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,AST-FTC-004,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.952958+00:00,34.354,embedding.query,8449982bb8d2785d,bcea8c3c3f0f3933,2026-09-22T05:52:25.918604+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,intfloat/e5-base-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.961957+00:00,8.999,chroma.search,8449982bb8d2785d,e7991d0513694dd6,2026-09-22T05:52:25.952958+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,15.0,15.0,,credpilot_mortgage_policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:25.961957+00:00,0.0,rrf.fusion,8449982bb8d2785d,3a61b0ceb6ec51f4,2026-09-22T05:52:25.961957+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,15.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.294155+00:00,330.196,reranker.run,8449982bb8d2785d,e55bd332a30a4e49,2026-09-22T05:52:25.963959+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,cross-encoder/ms-marco-MiniLM-L-6-v2,,,,,,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.296160+00:00,0.0,temporal.validate,8449982bb8d2785d,6354063052239dbe,2026-09-22T05:52:26.296160+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2026-07-08,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.298595+00:00,2.435,citation.validate,8449982bb8d2785d,694d1caa2b8b428c,2026-09-22T05:52:26.296160+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.299793+00:00,0.0,rag.result,8449982bb8d2785d,e22d29470ca5ef03,2026-09-22T05:52:26.299793+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,"POL-AST-002 v1.0 rule AST-FTC-005,POL-AST-002 v1.0 rule AST-FTC-004,POL-AST-004 v1.0 rule AST-SRC-004",3.0,374.68,"POL-AST-002,POL-AST-002,POL-AST-004","1.0,1.0,1.0","AST-FTC-005,AST-FTC-004,AST-SRC-004",FOUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.299793+00:00,381.189,rag.retrieve,,8449982bb8d2785d,2026-09-22T05:52:25.918604+00:00,UNSET,1a2f7da34f36e72fa5cc92a00e5e8178,APP-000056,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,3.0,,,,,,,,,2026-07-08,,,,,3.0,,,,,FOUND,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.368479+00:00,10.325,rag.retrieve,,e1b87f5e5206ae82,2026-09-22T05:52:26.358154+00:00,UNSET,fd6181902146a205c919a748789c8c2a,,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,2026-07-08,,,,,,,,,,,,,11.0,by_rule_id,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.594765+00:00,71.355,agent.eligibility,,cd35ecc51f90b9bd,2026-09-22T05:52:26.523410+00:00,UNSET,c179922223b943989e0f9403b79c49d9,,ACTING,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,INELIGIBLE,,,,,,2.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.594765+00:00,0.0,agent.risk,,476529a89e2e3ff5,2026-09-22T05:52:26.594765+00:00,UNSET,751d88d7cbb5443ac49093e3d240edac,,ACTING,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LOW,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.891132+00:00,296.367,agent.recommendation,,b562cee0a79abb81,2026-09-22T05:52:26.594765+00:00,UNSET,fada04e62230b4ece1d31c90a495e62d,,ACTING,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,61.0,DECLINE_RECOMMENDATION,,,,,,,,,,,,,,,,,
2026-09-22T05:52:26.896639+00:00,2.069,llm.narrative,,f0660f6242fa22b1,2026-09-22T05:52:26.894570+00:00,UNSET,a2058099f387aba8744dc6fabda36326,APP-000056,THINKING,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,False,8.0,0.0,0.0,True,True,0.0,0.0,0.0,,,,,,,,
2026-09-22T05:52:26.975463+00:00,12.887,agent.human_review,,73f9d67f87062272,2026-09-22T05:52:26.962577+00:00,UNSET,6f9442922beacafc269b7f8f83d878eb,,ACTING,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,2.0,,,,,,
2026-09-22T05:52:26.987534+00:00,11.072,agent.final_response,,38b3f68e9636ecb0,2026-09-22T05:52:26.976463+00:00,UNSET,e58dfd54587b93d9cd8df948dfe046b3,,ACTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,DECLINE_RECOMMENDATION,,,,,,,,,,,,ASSESSMENT,True,,,,
2026-09-22T05:52:26.987534+00:00,0.0,guardrails.output,,406b7a250ec43e74,2026-09-22T05:52:26.987534+00:00,UNSET,817591c94c25b656cf1cd610eadb6733,,ACTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASSESSMENT,,,0.0,,
2026-09-22T05:52:27.012685+00:00,11.063,graph.intake,,958a24c958772639,2026-09-22T05:52:27.001621+00:00,UNSET,31b8f30e57c2d439769f27f2f4c7ff75,APP-000057,ACTING,False,True,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.014694+00:00,0.0,guardrails.input,,c7b9aa383f7bf350,2026-09-22T05:52:27.014694+00:00,UNSET,f3fee2cd81c15f4c9a4eb4dbaf76165d,APP-000057,ACTING,,,,0.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.044678+00:00,29.984,supervisor.route,,4599a40541500452,2026-09-22T05:52:27.014694+00:00,UNSET,e8780f525cd8350cfecd886500d7d433,,ACTING,,,,,,,0.0,1.0,APPLICATION_ASSESSMENT,deterministic,MORTGAGE,assess_application,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.055197+00:00,9.52,agent.mortgage,,e263a39ac7904a8a,2026-09-22T05:52:27.045677+00:00,UNSET,3961ea615b9dbf6fc386552dd61464a3,APP-000057,ACTING,,,,,,,,,,,,,,ASSESSMENT,MORTGAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.056196+00:00,0.0,domain.resolve,,3ba627bb0f3ec620,2026-09-22T05:52:27.056196+00:00,UNSET,3c018877a14321d90dd6c9cee33605c4,APP-000057,ACTING,,,,,,,,,,,,,,,MORTGAGE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.058193+00:00,1.997,metadata.filter,d1d4b765d5946f34,64ccbe20e52078ac,2026-09-22T05:52:27.056196+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,282.0,329.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.061248+00:00,2.054,bm25.search,d1d4b765d5946f34,9ad6db676b7feae9,2026-09-22T05:52:27.059194+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,4.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.101136+00:00,39.888,embedding.query,d1d4b765d5946f34,24545423a00e65ae,2026-09-22T05:52:27.061248+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,intfloat/e5-base-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.113254+00:00,10.108,chroma.search,d1d4b765d5946f34,96d95fbed5a57278,2026-09-22T05:52:27.103147+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,15.0,15.0,,credpilot_mortgage_policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.113254+00:00,0.0,rrf.fusion,d1d4b765d5946f34,a43f526cf7d81493,2026-09-22T05:52:27.113254+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,15.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.606130+00:00,492.876,reranker.run,d1d4b765d5946f34,03a94437f3520046,2026-09-22T05:52:27.113254+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,cross-encoder/ms-marco-MiniLM-L-6-v2,,,,,,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.606130+00:00,0.0,temporal.validate,d1d4b765d5946f34,d4bff922930d6e45,2026-09-22T05:52:27.606130+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2026-07-08,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.612142+00:00,4.007,citation.validate,d1d4b765d5946f34,533f3ffa89c171b6,2026-09-22T05:52:27.608135+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.612142+00:00,0.0,rag.result,d1d4b765d5946f34,c3ab27cf4154489f,2026-09-22T05:52:27.612142+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,,,,,,,,,,,,,"POL-DTI-001 v2.0 rule DTI-CONV-001,POL-USDA-001 v1.0 rule USD-OVL-004,POL-DTI-001 v2.0 rule DTI-CALC-001,POL-FHA-001 v1.0 rule FHA-OVL-004,POL-DTI-001 v2.0 rule DTI-CONV-002,POL-VA-001 v1.0 rule VA-OVL-003",6.0,556.25,"POL-DTI-001,POL-USDA-001,POL-DTI-001,POL-FHA-001,POL-DTI-001,POL-VA-001","2.0,1.0,2.0,1.0,2.0,1.0","DTI-CONV-001,USD-OVL-004,DTI-CALC-001,FHA-OVL-004,DTI-CONV-002,VA-OVL-003",FOUND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.613645+00:00,557.448,rag.retrieve,,d1d4b765d5946f34,2026-09-22T05:52:27.056196+00:00,UNSET,82db76b07ef871bf5cd06a9b0fe0608a,APP-000057,TOOL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,6.0,,,,,,,,,2026-07-08,,,,,6.0,,,,,FOUND,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.701729+00:00,0.0,domain.resolve,,011ef8e3e596e73c,2026-09-22T05:52:27.701729+00:00,UNSET,7565734ba8e1406b1134d640686d3977,APP-000057,ACTING,,,,,,,,,,,,,,,MORTGAGE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.704233+00:00,2.505,metadata.filter,73863b4a1cd2219d,ea9fd7d496b7a918,2026-09-22T05:52:27.701729+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,282.0,329.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.706254+00:00,2.021,bm25.search,73863b4a1cd2219d,216aa1c9471917b5,2026-09-22T05:52:27.704233+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,2.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.743513+00:00,37.258,embedding.query,73863b4a1cd2219d,e3e139e863e74329,2026-09-22T05:52:27.706254+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,intfloat/e5-base-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.757025+00:00,13.512,chroma.search,73863b4a1cd2219d,e46da03c4ba4b670,2026-09-22T05:52:27.743513+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,15.0,15.0,,credpilot_mortgage_policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:27.758025+00:00,0.0,rrf.fusion,73863b4a1cd2219d,b8ed554a435c2a2b,2026-09-22T05:52:27.758025+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,15.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:28.114155+00:00,355.129,reranker.run,73863b4a1cd2219d,9c0091b3295bc448,2026-09-22T05:52:27.759025+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,MORTGAGE,,,,,,,,cross-encoder/ms-marco-MiniLM-L-6-v2,,,,,,12.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:28.115162+00:00,1.007,temporal.validate,73863b4a1cd2219d,d5eb2e4baf1d13dc,2026-09-22T05:52:28.114155+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2026-07-08,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-22T05:52:28.118183+00:00,3.021,citation.validate,73863b4a1cd2219d,bc192fda1aa48cce,2026-09-22T05:52:28.115162+00:00,UNSET,d63cd05f9bc5d3f172767d13ac194f1c,,RETRIEVAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
